measure_date,year,month,day_name,day_of_week,city_name,vn_aqi,health_implication,dominant_pollutant,is_hazardous,data_quality_status,avg_aqi_owm,avg_pm2_5,max_pm2_5,avg_pm10,max_pm10,avg_co,avg_no2,avg_so2,avg_o3,avg_no,avg_nh3,record_count
2023-09-02,2023,9,Saturday,7,Ho Chi Minh City,18,Good,PM2.5,false,Valid,1.46,9.19,12.6,12.15,17.58,477.73,16.75,13.75,36.84,1.54,4.17,24
2023-09-03,2023,9,Sunday,1,Ho Chi Minh City,23,Good,PM2.5,false,Valid,1.42,11.63,21.63,15.04,28.94,525.85,19.06,16.81,30.76,2.82,4.49,24
2023-09-04,2023,9,Monday,2,Ho Chi Minh City,27,Good,PM2.5,false,Valid,1.83,13.77,20.65,17.09,25.81,606.1,23.2,20.79,37.55,3.32,4.3,24
2023-09-05,2023,9,Tuesday,3,Ho Chi Minh City,39,Good,PM2.5,false,Valid,2.29,19.58,33.22,25.24,44.01,747.96,24.4,24.38,32.54,7.72,5.58,24
2023-09-06,2023,9,Wednesday,4,Ho Chi Minh City,175,Unhealthy,PM2.5,false,Valid,3.63,114.4,506.82,137.74,600.91,3115.62,23.41,40.59,40.41,67.72,15.37,24
2023-09-07,2023,9,Thursday,5,Ho Chi Minh City,151,Unhealthy,PM2.5,false,Valid,3.75,80.58,252.66,100.49,315.29,2077.54,28.72,48.54,6.62,48.94,12.08,24
2023-09-08,2023,9,Friday,6,Ho Chi Minh City,74,Moderate,PM2.5,false,Valid,3.0,37.09,57.7,46.09,71.08,1108.17,29.65,41.74,3.49,23.22,8.35,24
2023-09-09,2023,9,Saturday,7,Ho Chi Minh City,48,Good,PM2.5,false,Valid,2.38,24.46,35.92,29.43,44.33,840.58,27.5,26.18,16.09,5.84,6.14,24
2023-09-10,2023,9,Sunday,1,Ho Chi Minh City,61,Moderate,PM2.5,false,Valid,2.63,30.37,48.98,34.72,57.04,968.26,26.31,25.32,43.27,7.13,5.7,24
2023-09-11,2023,9,Monday,2,Ho Chi Minh City,124,Poor,PM2.5,false,Valid,3.04,64.25,239.59,81.74,304.86,1939.85,24.89,32.15,48.64,32.95,11.67,24
2023-09-12,2023,9,Tuesday,3,Ho Chi Minh City,89,Moderate,PM2.5,false,Valid,3.21,44.42,102.02,54.73,126.34,1221.38,29.46,30.56,38.62,13.95,8.17,24
2023-09-13,2023,9,Wednesday,4,Ho Chi Minh City,118,Poor,PM2.5,false,Valid,3.58,60.82,123.72,74.6,157.73,1515.39,28.82,33.28,26.46,24.64,10.28,24
2023-09-14,2023,9,Thursday,5,Ho Chi Minh City,96,Moderate,PM2.5,false,Valid,3.33,48.45,112.04,55.89,131.65,1185.5,34.12,33.5,47.21,9.04,7.06,24
2023-09-15,2023,9,Friday,6,Ho Chi Minh City,69,Moderate,PM2.5,false,Valid,2.83,34.66,63.52,42.94,81.96,1078.69,27.12,23.9,44.7,8.32,7.43,24
2023-09-16,2023,9,Saturday,7,Ho Chi Minh City,164,Unhealthy,PM2.5,false,Valid,3.96,99.21,244.38,112.75,279.81,2141.52,31.18,35.03,50.07,32.02,12.24,24
2023-09-17,2023,9,Sunday,1,Ho Chi Minh City,187,Unhealthy,PM2.5,false,Valid,3.88,132.84,435.3,146.69,458.94,2611.04,34.17,47.73,128.75,50.84,18.01,24
2023-09-18,2023,9,Monday,2,Ho Chi Minh City,170,Unhealthy,PM2.5,false,Valid,4.38,108.57,497.05,123.05,531.17,2257.23,41.89,64.99,11.98,55.67,12.18,24
2023-09-19,2023,9,Tuesday,3,Ho Chi Minh City,205,Very Unhealthy,PM2.5,true,Valid,3.96,154.84,464.1,176.72,506.01,3488.34,41.55,64.07,41.84,73.07,21.62,24
2023-09-20,2023,9,Wednesday,4,Ho Chi Minh City,191,Unhealthy,PM2.5,false,Valid,4.38,138.42,385.6,164.83,462.07,3508.65,58.65,78.08,53.64,66.5,15.59,24
2023-09-21,2023,9,Thursday,5,Ho Chi Minh City,152,Unhealthy,PM2.5,false,Valid,4.25,81.96,186.81,95.92,212.71,1946.53,58.61,84.5,31.47,48.6,11.99,24
2023-09-22,2023,9,Friday,6,Ho Chi Minh City,135,Poor,PM2.5,false,Valid,3.83,70.95,227.39,87.59,263.76,1813.01,55.76,90.3,3.76,55.65,11.42,24
2023-09-23,2023,9,Saturday,7,Ho Chi Minh City,193,Unhealthy,PM2.5,false,Valid,3.96,140.97,345.84,160.26,404.98,3026.33,30.33,60.26,12.87,69.59,27.92,24
2023-09-24,2023,9,Sunday,1,Ho Chi Minh City,,N/A,,false,Insufficient Data (<75%),5.0,187.15,187.15,204.38,204.38,3578.19,20.39,40.05,0.12,92.09,18.24,1
2023-09-25,2023,9,Monday,2,Ho Chi Minh City,40,Good,PM2.5,false,Valid,2.3,20.43,38.62,24.88,45.46,851.88,22.38,26.45,10.82,10.84,5.6,23
2023-09-26,2023,9,Tuesday,3,Ho Chi Minh City,30,Good,PM2.5,false,Valid,2.0,15.27,24.13,19.84,31.89,713.19,23.03,23.86,13.05,7.21,5.17,24
2023-09-27,2023,9,Wednesday,4,Ho Chi Minh City,49,Good,PM2.5,false,Valid,2.46,24.81,43.35,30.48,53.75,920.97,23.16,29.86,16.45,16.0,6.32,24
2023-09-28,2023,9,Thursday,5,Ho Chi Minh City,212,Very Unhealthy,PM2.5,true,Valid,4.21,161.85,540.05,180.64,597.9,3486.95,46.45,75.3,20.56,68.9,31.94,24
2023-09-29,2023,9,Friday,6,Ho Chi Minh City,78,Moderate,PM2.5,false,Valid,3.0,39.12,115.81,45.35,129.87,1187.72,26.84,27.92,98.71,12.37,6.63,24
2023-09-30,2023,9,Saturday,7,Ho Chi Minh City,,N/A,,false,Insufficient Data (<75%),3.0,30.33,30.33,34.35,34.35,1121.52,19.19,20.74,0.73,9.16,4.88,1
2023-10-02,2023,10,Monday,2,Ho Chi Minh City,82,Moderate,PM2.5,false,Valid,3.04,41.01,97.81,47.42,113.18,1255.04,31.41,45.15,33.62,24.72,7.48,23
2023-10-03,2023,10,Tuesday,3,Ho Chi Minh City,75,Moderate,PM2.5,false,Valid,3.0,37.67,72.6,43.98,83.09,1027.78,30.38,36.12,53.64,13.22,7.33,24
2023-10-04,2023,10,Wednesday,4,Ho Chi Minh City,103,Poor,PM2.5,false,Valid,3.38,51.81,134.19,63.8,164.11,1442.79,29.45,32.5,65.09,19.14,9.44,24
2023-10-05,2023,10,Thursday,5,Ho Chi Minh City,161,Unhealthy,PM2.5,false,Valid,4.04,95.5,179.21,112.32,211.17,2141.52,35.08,46.4,72.24,37.72,13.24,24
2023-10-06,2023,10,Friday,6,Ho Chi Minh City,307,Hazardous,PM2.5,true,Valid,3.92,258.62,663.39,280.35,714.66,5332.51,37.93,63.9,31.83,126.26,23.49,24
2023-10-07,2023,10,Saturday,7,Ho Chi Minh City,214,Very Unhealthy,PM2.5,true,Valid,4.17,163.48,523.24,180.73,546.15,3253.02,37.14,54.41,73.67,83.66,18.25,24
2023-10-08,2023,10,Sunday,1,Ho Chi Minh City,143,Poor,PM2.5,false,Valid,3.58,75.87,424.98,86.96,455.77,1640.0,32.47,36.77,21.64,30.4,10.0,24
2023-10-09,2023,10,Monday,2,Ho Chi Minh City,129,Poor,PM2.5,false,Valid,3.46,67.7,175.32,84.11,218.16,1945.14,24.36,38.36,88.69,38.4,10.7,24
2023-10-10,2023,10,Tuesday,3,Ho Chi Minh City,160,Unhealthy,PM2.5,false,Valid,4.13,92.98,256.28,113.89,328.03,2493.94,44.68,70.39,0.54,57.21,12.1,24
2023-10-11,2023,10,Wednesday,4,Ho Chi Minh City,282,Very Unhealthy,PM2.5,true,Valid,4.92,232.69,442.63,262.09,473.4,4046.04,92.35,90.82,171.66,39.64,16.13,24
2023-10-12,2023,10,Thursday,5,Ho Chi Minh City,240,Very Unhealthy,PM2.5,true,Valid,5.0,190.14,327.36,215.6,367.29,3528.12,79.74,100.35,56.51,71.79,15.47,24
2023-10-13,2023,10,Friday,6,Ho Chi Minh City,343,Hazardous,PM2.5,true,Valid,5.0,302.81,665.38,329.0,725.94,5098.03,81.97,84.64,6.44,93.3,22.11,24
2023-10-14,2023,10,Saturday,7,Ho Chi Minh City,176,Unhealthy,PM2.5,false,Valid,4.54,116.62,269.99,127.75,284.91,2306.46,46.4,53.17,27.54,35.66,10.06,24
2023-10-15,2023,10,Sunday,1,Ho Chi Minh City,157,Unhealthy,PM2.5,false,Valid,4.67,88.68,138.54,99.31,156.24,2098.96,47.53,68.05,25.39,38.14,11.12,24
2023-10-16,2023,10,Monday,2,Ho Chi Minh City,129,Poor,PM2.5,false,Valid,4.13,67.69,106.0,75.83,119.2,1779.08,48.81,62.77,18.24,20.41,8.86,24
2023-10-17,2023,10,Tuesday,3,Ho Chi Minh City,263,Very Unhealthy,PM2.5,true,Valid,4.38,212.86,500.75,235.94,535.21,4399.86,36.67,63.7,50.07,86.12,30.82,24
2023-10-18,2023,10,Wednesday,4,Ho Chi Minh City,341,Hazardous,PM2.5,true,Valid,4.08,300.5,733.21,321.69,768.13,5686.05,37.62,92.96,1.42,155.19,35.55,24
2023-10-19,2023,10,Thursday,5,Ho Chi Minh City,214,Very Unhealthy,PM2.5,true,Valid,4.75,163.86,673.62,181.44,711.8,2956.23,53.35,83.51,8.31,86.57,12.92,24
2023-10-20,2023,10,Friday,6,Ho Chi Minh City,271,Very Unhealthy,PM2.5,true,Valid,4.88,220.94,395.86,248.03,462.93,4303.06,79.71,76.45,82.25,71.01,16.16,24
2023-10-21,2023,10,Saturday,7,Ho Chi Minh City,158,Unhealthy,PM2.5,false,Valid,3.96,91.05,277.3,102.36,294.16,2058.63,52.62,55.46,42.56,35.05,8.48,24
2023-10-22,2023,10,Sunday,1,Ho Chi Minh City,246,Very Unhealthy,PM2.5,true,Valid,4.79,195.8,516.32,211.2,574.54,2639.13,66.92,62.04,314.71,11.28,19.38,24
2023-10-23,2023,10,Monday,2,Ho Chi Minh City,238,Very Unhealthy,PM2.5,true,Valid,5.0,187.49,330.46,210.06,371.44,3631.59,73.54,85.35,36.84,61.73,22.62,24
2023-10-24,2023,10,Tuesday,3,Ho Chi Minh City,212,Very Unhealthy,PM2.5,true,Valid,4.63,161.76,359.14,183.45,418.75,2987.94,74.24,69.78,107.29,37.75,21.04,24
2023-10-25,2023,10,Wednesday,4,Ho Chi Minh City,183,Unhealthy,PM2.5,false,Valid,4.88,127.1,379.92,148.11,409.55,2535.66,63.69,87.04,11.44,67.0,12.69,24
2023-10-26,2023,10,Thursday,5,Ho Chi Minh City,173,Unhealthy,PM2.5,false,Valid,4.0,112.39,308.36,139.21,371.79,3137.03,48.75,74.96,50.07,73.81,14.54,24
2023-10-27,2023,10,Friday,6,Ho Chi Minh City,262,Very Unhealthy,PM2.5,true,Valid,5.0,212.06,367.73,243.32,421.09,3944.24,89.15,96.04,67.95,78.46,18.79,24
2023-10-28,2023,10,Saturday,7,Ho Chi Minh City,209,Very Unhealthy,PM2.5,true,Valid,4.33,158.67,284.25,184.41,342.01,3434.66,46.28,53.7,7.87,74.34,15.97,24
2023-10-29,2023,10,Sunday,1,Ho Chi Minh City,179,Unhealthy,PM2.5,false,Valid,4.42,120.0,209.83,138.5,256.4,2642.47,45.91,53.68,5.32,62.26,15.14,24
2023-10-30,2023,10,Monday,2,Ho Chi Minh City,179,Unhealthy,PM2.5,false,Valid,4.67,120.02,237.41,145.27,303.54,2960.13,50.31,75.83,7.06,72.76,17.24,24
2023-10-31,2023,10,Tuesday,3,Ho Chi Minh City,164,Unhealthy,PM2.5,false,Valid,4.21,99.94,235.67,121.45,289.7,2678.63,52.3,64.04,67.95,51.91,15.95,24
2023-11-01,2023,11,Wednesday,4,Ho Chi Minh City,193,Unhealthy,PM2.5,false,Valid,4.67,140.23,365.75,160.09,413.72,2651.37,77.89,79.46,180.24,33.35,20.87,24
2023-11-02,2023,11,Thursday,5,Ho Chi Minh City,162,Unhealthy,PM2.5,false,Valid,4.25,96.29,199.12,112.64,230.79,2190.75,63.52,52.53,128.75,20.09,13.74,24
2023-11-03,2023,11,Friday,6,Ho Chi Minh City,203,Very Unhealthy,PM2.5,true,Valid,4.5,152.97,399.58,174.51,463.85,3269.43,70.61,76.45,62.94,60.07,21.51,24
2023-11-04,2023,11,Saturday,7,Ho Chi Minh City,156,Unhealthy,PM2.5,false,Valid,4.0,87.81,186.15,105.73,231.42,2084.77,48.28,50.01,40.05,32.29,14.24,24
2023-11-05,2023,11,Sunday,1,Ho Chi Minh City,187,Unhealthy,PM2.5,false,Valid,4.25,131.74,300.34,156.28,356.27,3190.16,49.64,61.73,107.29,62.38,19.93,24
2023-11-06,2023,11,Monday,2,Ho Chi Minh City,123,Poor,PM2.5,false,Valid,3.5,63.88,196.07,81.14,250.55,1733.46,37.73,46.03,35.41,28.49,13.17,24
2023-11-07,2023,11,Tuesday,3,Ho Chi Minh City,161,Unhealthy,PM2.5,false,Valid,4.04,95.3,277.79,118.34,342.06,2451.38,46.4,72.92,16.27,60.2,17.05,24
2023-11-08,2023,11,Wednesday,4,Ho Chi Minh City,175,Unhealthy,PM2.5,false,Valid,4.42,115.45,249.07,136.44,299.1,2485.04,53.42,73.51,101.57,50.78,20.41,24
2023-11-09,2023,11,Thursday,5,Ho Chi Minh City,159,Unhealthy,PM2.5,false,Valid,4.13,92.36,198.56,111.11,240.6,2263.9,45.07,60.86,111.58,51.3,14.52,24
2023-11-10,2023,11,Friday,6,Ho Chi Minh City,153,Unhealthy,PM2.5,false,Valid,4.29,82.95,143.52,98.79,161.55,2144.02,55.84,71.57,14.84,51.25,13.26,24
2023-11-11,2023,11,Saturday,7,Ho Chi Minh City,81,Moderate,PM2.5,false,Valid,3.13,40.63,70.46,54.1,89.61,1244.74,29.51,32.88,104.43,18.59,9.0,24
2023-11-12,2023,11,Sunday,1,Ho Chi Minh City,152,Unhealthy,PM2.5,false,Valid,4.13,81.89,177.05,98.25,218.16,2129.0,36.71,40.91,117.3,34.36,14.4,24
2023-11-13,2023,11,Monday,2,Ho Chi Minh City,167,Unhealthy,PM2.5,false,Valid,4.42,104.16,229.16,125.38,277.6,2484.76,48.99,54.87,134.47,39.04,15.95,24
2023-11-14,2023,11,Tuesday,3,Ho Chi Minh City,169,Unhealthy,PM2.5,false,Valid,4.42,105.88,217.19,127.25,274.97,2660.83,49.58,62.66,44.7,50.12,15.78,24
2023-11-15,2023,11,Wednesday,4,Ho Chi Minh City,121,Poor,PM2.5,false,Valid,3.75,62.36,131.96,77.21,156.68,1875.88,41.16,54.23,19.13,37.19,12.36,24
2023-11-16,2023,11,Thursday,5,Ho Chi Minh City,217,Very Unhealthy,PM2.5,true,Valid,4.42,166.31,382.37,193.93,447.6,3987.07,53.32,69.98,19.49,83.57,22.66,24
2023-11-17,2023,11,Friday,6,Ho Chi Minh City,158,Unhealthy,PM2.5,false,Valid,3.79,90.67,234.24,107.7,262.48,2165.16,55.61,56.76,107.29,31.51,12.44,24
2023-11-18,2023,11,Saturday,7,Ho Chi Minh City,61,Moderate,PM2.5,false,Valid,2.83,30.56,53.69,41.06,74.95,741.84,25.25,19.73,138.76,1.18,8.51,24
2023-11-19,2023,11,Sunday,1,Ho Chi Minh City,155,Unhealthy,PM2.5,false,Valid,3.79,87.09,272.1,111.86,341.45,2104.24,43.05,38.67,151.63,24.7,20.4,24
2023-11-20,2023,11,Monday,2,Ho Chi Minh City,177,Unhealthy,PM2.5,false,Valid,3.83,118.09,336.57,150.19,418.42,3046.91,43.17,45.12,67.23,49.91,17.33,24
2023-11-21,2023,11,Tuesday,3,Ho Chi Minh City,178,Unhealthy,PM2.5,false,Valid,4.46,118.58,216.84,143.93,266.36,2654.16,51.92,53.49,16.63,45.83,17.93,24
2023-11-22,2023,11,Wednesday,4,Ho Chi Minh City,210,Very Unhealthy,PM2.5,true,Valid,5.0,159.73,258.94,196.36,310.03,3295.02,69.22,79.47,41.13,56.32,22.87,24
2023-11-23,2023,11,Thursday,5,Ho Chi Minh City,294,Very Unhealthy,PM2.5,true,Valid,5.0,244.76,426.1,280.7,490.61,4483.86,63.12,70.73,10.28,98.97,20.41,24
2023-11-24,2023,11,Friday,6,Ho Chi Minh City,121,Poor,PM2.5,false,Valid,3.46,62.47,137.12,76.91,166.79,1538.75,52.65,53.97,63.66,24.43,11.36,24
2023-11-25,2023,11,Saturday,7,Ho Chi Minh City,129,Poor,PM2.5,false,Valid,4.13,67.7,95.88,80.71,114.54,1662.53,45.73,45.4,101.57,20.95,13.72,24
2023-11-26,2023,11,Sunday,1,Ho Chi Minh City,156,Unhealthy,PM2.5,false,Valid,3.96,87.15,229.41,105.71,275.9,2359.03,44.47,46.91,45.06,39.75,16.47,24
2023-11-27,2023,11,Monday,2,Ho Chi Minh City,128,Poor,PM2.5,false,Valid,3.5,66.98,165.33,86.45,212.53,1964.89,46.6,55.13,87.98,32.44,19.63,24
2023-11-28,2023,11,Tuesday,3,Ho Chi Minh City,177,Unhealthy,PM2.5,false,Valid,4.29,118.02,359.78,149.3,439.2,2929.81,58.29,62.19,158.79,43.97,19.52,24
2023-11-29,2023,11,Wednesday,4,Ho Chi Minh City,183,Unhealthy,PM2.5,false,Valid,4.33,125.75,287.83,154.19,347.58,3329.79,52.05,62.43,100.14,59.76,20.21,24
2023-11-30,2023,11,Thursday,5,Ho Chi Minh City,184,Unhealthy,PM2.5,false,Valid,4.33,128.23,319.48,155.75,396.88,3378.47,46.55,71.02,4.43,78.74,19.79,24
2023-12-01,2023,12,Friday,6,Ho Chi Minh City,144,Poor,PM2.5,false,Valid,3.75,76.36,179.64,99.22,236.35,2169.89,33.33,38.67,31.11,38.48,14.14,24
2023-12-02,2023,12,Saturday,7,Ho Chi Minh City,192,Unhealthy,PM2.5,false,Valid,4.92,138.79,255.18,162.65,278.64,2901.71,73.19,64.22,34.69,42.63,16.71,24
2023-12-03,2023,12,Sunday,1,Ho Chi Minh City,278,Very Unhealthy,PM2.5,true,Valid,5.0,228.17,386.16,261.1,421.2,3767.33,77.3,81.26,248.91,49.43,26.82,24
2023-12-04,2023,12,Monday,2,Ho Chi Minh City,168,Unhealthy,PM2.5,false,Valid,4.29,104.75,310.78,128.9,347.95,2273.92,49.58,55.64,72.96,37.16,14.82,24
2023-12-05,2023,12,Tuesday,3,Ho Chi Minh City,107,Poor,PM2.5,false,Valid,3.54,54.22,120.54,72.38,154.92,1417.48,45.26,49.92,22.53,23.85,11.27,24
2023-12-06,2023,12,Wednesday,4,Ho Chi Minh City,151,Unhealthy,PM2.5,false,Valid,4.25,81.38,159.79,105.69,204.27,1929.28,55.74,55.86,7.06,33.47,12.7,24
2023-12-07,2023,12,Thursday,5,Ho Chi Minh City,143,Poor,PM2.5,false,Valid,4.38,76.14,155.55,97.78,191.6,1667.26,47.75,53.81,118.73,25.76,16.34,24
2023-12-08,2023,12,Friday,6,Ho Chi Minh City,159,Unhealthy,PM2.5,false,Valid,4.5,92.74,164.08,118.29,207.14,1857.52,58.86,61.27,42.56,26.61,13.87,24
2023-12-09,2023,12,Saturday,7,Ho Chi Minh City,118,Poor,PM2.5,false,Valid,3.71,60.77,148.73,77.8,182.69,1220.82,42.27,41.2,66.52,7.58,9.18,24
2023-12-10,2023,12,Sunday,1,Ho Chi Minh City,67,Moderate,PM2.5,false,Valid,2.71,33.27,79.68,45.33,105.8,914.02,37.44,41.89,73.67,8.87,8.22,24
2023-12-11,2023,12,Monday,2,Ho Chi Minh City,84,Moderate,PM2.5,false,Valid,3.08,42.2,100.28,57.8,129.82,1077.57,37.29,47.84,138.76,17.97,10.73,24
2023-12-12,2023,12,Tuesday,3,Ho Chi Minh City,101,Poor,PM2.5,false,Valid,3.42,50.46,129.96,70.69,173.06,1395.22,35.57,44.92,105.86,24.37,12.68,24
2023-12-13,2023,12,Wednesday,4,Ho Chi Minh City,152,Unhealthy,PM2.5,false,Valid,4.21,82.11,147.49,111.49,193.34,2163.77,44.94,53.13,120.16,37.05,16.08,24
2023-12-14,2023,12,Thursday,5,Ho Chi Minh City,94,Moderate,PM2.5,false,Valid,3.21,47.13,139.25,65.25,175.47,1430.27,36.74,46.35,76.53,24.37,13.54,24
2023-12-15,2023,12,Friday,6,Ho Chi Minh City,67,Moderate,PM2.5,false,Valid,2.79,33.52,84.34,49.21,113.58,1099.55,35.47,44.46,67.23,18.39,10.88,24
2023-12-16,2023,12,Saturday,7,Ho Chi Minh City,84,Moderate,PM2.5,false,Valid,3.29,42.3,92.49,59.66,125.71,1159.63,37.77,38.75,82.25,15.12,10.21,24
2023-12-17,2023,12,Sunday,1,Ho Chi Minh City,139,Poor,PM2.5,false,Valid,3.79,73.39,176.18,95.35,217.39,1884.5,39.44,43.76,123.02,30.05,16.09,24
2023-12-18,2023,12,Monday,2,Ho Chi Minh City,180,Unhealthy,PM2.5,false,Valid,4.25,121.48,294.92,150.62,364.45,2979.88,58.92,57.3,104.43,47.51,17.06,24
2023-12-19,2023,12,Tuesday,3,Ho Chi Minh City,152,Unhealthy,PM2.5,false,Valid,3.42,81.44,279.04,103.18,346.33,2279.48,47.27,53.69,81.54,41.03,18.54,24
2023-12-20,2023,12,Wednesday,4,Ho Chi Minh City,60,Moderate,PM2.5,false,Valid,2.54,30.05,93.08,39.14,114.85,1100.38,38.71,42.33,120.16,11.61,9.7,24
2023-12-21,2023,12,Thursday,5,Ho Chi Minh City,39,Good,Ozone,false,Valid,1.96,18.08,43.57,21.89,48.46,645.04,19.82,18.67,125.89,1.44,4.65,24
2023-12-22,2023,12,Friday,6,Ho Chi Minh City,30,Good,PM2.5,false,Valid,1.67,15.14,24.77,18.72,28.71,676.19,21.63,18.48,84.4,0.99,4.73,24
2023-12-23,2023,12,Saturday,7,Ho Chi Minh City,27,Good,Ozone,false,Valid,1.67,11.55,18.36,14.69,21.87,545.18,17.37,15.59,88.69,0.67,4.83,24
2023-12-24,2023,12,Sunday,1,Ho Chi Minh City,33,Good,PM2.5,false,Valid,2.13,16.95,35.55,21.44,40.95,638.92,26.03,24.97,90.12,1.05,6.22,24
2023-12-25,2023,12,Monday,2,Ho Chi Minh City,49,Good,PM2.5,false,Valid,2.42,24.85,32.4,31.02,37.32,690.38,31.58,29.87,95.84,1.55,8.3,24
2023-12-26,2023,12,Tuesday,3,Ho Chi Minh City,174,Unhealthy,PM2.5,false,Valid,4.08,112.9,337.32,139.75,417.99,2483.92,64.42,57.29,173.09,26.99,19.65,24
2023-12-27,2023,12,Wednesday,4,Ho Chi Minh City,221,Very Unhealthy,PM2.5,true,Valid,4.92,170.98,342.37,209.19,424.95,2980.71,85.9,78.8,173.09,29.09,20.55,24
2023-12-28,2023,12,Thursday,5,Ho Chi Minh City,181,Unhealthy,PM2.5,false,Valid,4.0,123.48,242.78,156.47,308.21,2989.61,49.4,54.46,107.29,56.83,16.4,24
2023-12-29,2023,12,Friday,6,Ho Chi Minh City,138,Poor,PM2.5,false,Valid,3.96,72.81,169.05,97.74,210.56,1909.53,50.42,55.87,62.23,34.39,15.19,24
2023-12-30,2023,12,Saturday,7,Ho Chi Minh City,147,Poor,PM2.5,false,Valid,4.0,78.34,190.33,100.01,234.56,1809.95,47.97,48.98,128.75,25.38,14.21,24
2023-12-31,2023,12,Sunday,1,Ho Chi Minh City,94,Moderate,PM2.5,false,Valid,3.38,47.07,89.37,60.5,106.57,1118.74,38.31,33.99,87.98,8.89,9.25,24
2024-01-01,2024,1,Monday,2,Ho Chi Minh City,116,Poor,PM2.5,false,Valid,3.83,59.5,131.81,82.04,169.29,1484.79,46.5,52.51,50.07,22.8,16.85,24
2024-01-02,2024,1,Tuesday,3,Ho Chi Minh City,149,Poor,PM2.5,false,Valid,4.25,79.46,150.86,101.47,199.59,1583.26,46.25,45.72,185.97,17.87,12.18,24
2024-01-03,2024,1,Wednesday,4,Ho Chi Minh City,143,Poor,PM2.5,false,Valid,4.21,76.17,145.27,99.36,191.53,1665.87,49.62,47.25,150.2,18.88,12.53,24
2024-01-04,2024,1,Thursday,5,Ho Chi Minh City,144,Poor,PM2.5,false,Valid,4.25,76.47,149.21,101.18,199.6,1500.37,62.25,67.57,121.59,16.25,15.48,24
2024-01-05,2024,1,Friday,6,Ho Chi Minh City,157,Unhealthy,PM2.5,false,Valid,4.38,88.58,173.94,121.97,229.97,2059.46,62.56,69.14,33.97,28.98,21.63,24
2024-01-06,2024,1,Saturday,7,Ho Chi Minh City,175,Unhealthy,PM2.5,false,Valid,4.63,114.52,282.95,145.49,339.39,2122.88,45.24,53.76,234.6,26.38,23.07,24
2024-01-07,2024,1,Sunday,1,Ho Chi Minh City,151,Unhealthy,PM2.5,false,Valid,3.58,81.3,247.3,106.27,305.49,1629.15,55.51,59.34,118.73,19.96,15.99,24
2024-01-08,2024,1,Monday,2,Ho Chi Minh City,118,Poor,PM2.5,false,Valid,3.88,60.61,113.44,86.57,154.91,1520.12,54.58,62.9,25.03,24.79,15.36,24
2024-01-09,2024,1,Tuesday,3,Ho Chi Minh City,,N/A,,false,Insufficient Data (<75%),5.0,116.55,116.55,155.3,155.3,2403.26,40.44,87.74,0.09,78.68,22.04,1
2024-01-10,2024,1,Wednesday,4,Ho Chi Minh City,88,Moderate,PM2.5,false,Valid,3.3,43.94,88.41,63.81,118.86,1200.47,45.76,54.96,101.57,17.44,12.11,23
2024-01-11,2024,1,Thursday,5,Ho Chi Minh City,123,Poor,PM2.5,false,Valid,3.71,63.98,130.68,87.83,174.56,1517.61,47.05,52.71,138.76,22.53,14.08,24
2024-01-12,2024,1,Friday,6,Ho Chi Minh City,155,Unhealthy,PM2.5,false,Valid,4.13,86.14,236.47,116.44,300.07,1859.19,60.92,58.29,90.12,23.3,14.97,24
2024-01-13,2024,1,Saturday,7,Ho Chi Minh City,127,Poor,PM2.5,false,Valid,3.83,66.19,140.69,91.7,184.13,1554.89,54.64,45.35,67.23,10.24,13.48,24
2024-01-14,2024,1,Sunday,1,Ho Chi Minh City,178,Unhealthy,PM2.5,false,Valid,4.75,119.71,276.36,148.71,330.31,2391.58,58.07,47.07,231.74,16.16,21.35,24
2024-01-15,2024,1,Monday,2,Ho Chi Minh City,173,Unhealthy,PM2.5,false,Valid,5.0,112.18,185.35,144.18,244.09,2397.69,65.4,72.58,228.88,28.62,22.21,24
2024-01-16,2024,1,Tuesday,3,Ho Chi Minh City,126,Poor,PM2.5,false,Valid,3.83,65.64,190.4,84.94,234.45,1497.03,58.01,65.17,144.48,19.13,15.44,24
2024-01-17,2024,1,Wednesday,4,Ho Chi Minh City,139,Poor,PM2.5,false,Valid,4.0,73.81,260.36,94.92,313.4,1672.55,53.71,65.61,217.44,25.02,15.59,24
2024-01-18,2024,1,Thursday,5,Ho Chi Minh City,126,Poor,PM2.5,false,Valid,3.67,65.37,192.49,86.82,239.03,1572.41,55.61,57.84,94.41,16.03,15.27,24
2024-01-19,2024,1,Friday,6,Ho Chi Minh City,130,Poor,PM2.5,false,Valid,3.63,68.32,163.47,90.5,215.95,1549.88,51.25,54.66,200.27,16.08,14.28,24
2024-01-20,2024,1,Saturday,7,Ho Chi Minh City,62,Moderate,PM2.5,false,Valid,2.71,30.98,55.41,46.36,81.57,837.25,41.7,47.43,94.41,6.05,8.87,24
2024-01-21,2024,1,Sunday,1,Ho Chi Minh City,46,Good,PM2.5,false,Valid,2.38,23.2,41.63,35.75,62.44,772.16,35.9,40.88,58.65,6.38,8.96,24
2024-01-22,2024,1,Monday,2,Ho Chi Minh City,75,Moderate,PM2.5,false,Valid,3.04,37.72,65.04,53.25,90.91,1085.36,45.05,56.27,144.48,12.54,13.09,24
2024-01-23,2024,1,Tuesday,3,Ho Chi Minh City,159,Unhealthy,PM2.5,false,Valid,4.33,92.22,193.86,119.72,245.42,2032.2,56.46,58.11,188.83,24.62,18.72,24
